DateTime,Temperature,Apparent_Temperature,Humidity,Precipitation,Weather_Code,Surface_Pressure,Wind_Speed,Cloud_Cover,Year,Month,Month_Name,Day,Day_Name,Hour,Weekend,Season,Rain
2025-01-01 00:00:00,18.5,19.2,87,0.0,0,1012.5,9.4,0,2025,1,January,1,Wednesday,0,False,Winter,No
2025-01-01 01:00:00,18.4,19.4,89,0.0,0,1012.9,8.3,0,2025,1,January,1,Wednesday,1,False,Winter,No
2025-01-01 02:00:00,17.9,18.9,92,0.0,0,1013.5,8.4,0,2025,1,January,1,Wednesday,2,False,Winter,No
2025-01-01 03:00:00,19.3,20.5,84,0.0,0,1014.4,7.2,0,2025,1,January,1,Wednesday,3,False,Winter,No
2025-01-01 04:00:00,22.5,24.2,71,0.0,0,1015.1,5.2,0,2025,1,January,1,Wednesday,4,False,Winter,No
2025-01-01 05:00:00,25.8,27.9,63,0.0,0,1015.1,5.7,0,2025,1,January,1,Wednesday,5,False,Winter,No
2025-01-01 06:00:00,28.4,31.1,56,0.0,0,1014.6,5.4,0,2025,1,January,1,Wednesday,6,False,Winter,No
2025-01-01 07:00:00,30.2,33.2,48,0.0,0,1013.6,4.9,0,2025,1,January,1,Wednesday,7,False,Winter,No
2025-01-01 08:00:00,31.3,33.9,42,0.0,0,1012.1,4.8,0,2025,1,January,1,Wednesday,8,False,Winter,No
2025-01-01 09:00:00,31.7,33.5,40,0.0,0,1011.1,6.1,0,2025,1,January,1,Wednesday,9,False,Winter,No
2025-01-01 10:00:00,31.3,32.5,41,0.0,0,1010.4,7.7,0,2025,1,January,1,Wednesday,10,False,Winter,No
2025-01-01 11:00:00,30.1,31.4,47,0.0,0,1010.2,9.0,0,2025,1,January,1,Wednesday,11,False,Winter,No
2025-01-01 12:00:00,27.6,29.3,59,0.0,0,1010.4,10.7,0,2025,1,January,1,Wednesday,12,False,Winter,No
2025-01-01 13:00:00,25.3,26.8,66,0.0,0,1011.0,10.7,0,2025,1,January,1,Wednesday,13,False,Winter,No
2025-01-01 14:00:00,24.5,25.8,66,0.0,0,1012.0,10.8,0,2025,1,January,1,Wednesday,14,False,Winter,No
2025-01-01 15:00:00,24.4,25.6,65,0.0,0,1013.0,9.5,0,2025,1,January,1,Wednesday,15,False,Winter,No
2025-01-01 16:00:00,24.0,25.4,67,0.0,0,1013.4,9.3,0,2025,1,January,1,Wednesday,16,False,Winter,No
2025-01-01 17:00:00,23.7,25.1,69,0.0,0,1013.6,9.4,0,2025,1,January,1,Wednesday,17,False,Winter,No
2025-01-01 18:00:00,23.0,24.3,73,0.0,0,1013.5,10.1,0,2025,1,January,1,Wednesday,18,False,Winter,No
2025-01-01 19:00:00,22.3,23.7,75,0.0,0,1013.1,9.4,0,2025,1,January,1,Wednesday,19,False,Winter,No
2025-01-01 20:00:00,21.5,23.0,78,0.0,0,1012.7,8.6,0,2025,1,January,1,Wednesday,20,False,Winter,No
2025-01-01 21:00:00,20.9,22.4,81,0.0,0,1012.4,7.8,0,2025,1,January,1,Wednesday,21,False,Winter,No
2025-01-01 22:00:00,20.4,22.0,83,0.0,0,1012.1,7.7,0,2025,1,January,1,Wednesday,22,False,Winter,No
2025-01-01 23:00:00,20.2,21.6,84,0.0,0,1012.1,8.3,0,2025,1,January,1,Wednesday,23,False,Winter,No
2025-01-02 00:00:00,20.0,21.2,84,0.0,0,1012.2,9.1,0,2025,1,January,2,Thursday,0,False,Winter,No
2025-01-02 01:00:00,19.5,20.4,83,0.0,0,1012.6,8.7,0,2025,1,January,2,Thursday,1,False,Winter,No
2025-01-02 02:00:00,19.0,19.9,84,0.0,0,1013.4,8.4,0,2025,1,January,2,Thursday,2,False,Winter,No
2025-01-02 03:00:00,20.3,21.3,78,0.0,0,1014.1,8.0,0,2025,1,January,2,Thursday,3,False,Winter,No
2025-01-02 04:00:00,23.1,24.3,66,0.0,0,1014.7,7.0,0,2025,1,January,2,Thursday,4,False,Winter,No
2025-01-02 05:00:00,26.3,27.4,54,0.0,0,1014.7,7.3,0,2025,1,January,2,Thursday,5,False,Winter,No
2025-01-02 06:00:00,29.1,29.9,44,0.0,0,1014.1,9.2,0,2025,1,January,2,Thursday,6,False,Winter,No
2025-01-02 07:00:00,30.8,31.8,39,0.0,0,1013.1,9.8,0,2025,1,January,2,Thursday,7,False,Winter,No
2025-01-02 08:00:00,31.8,33.0,36,0.0,0,1011.9,9.4,0,2025,1,January,2,Thursday,8,False,Winter,No
2025-01-02 09:00:00,32.5,33.2,34,0.0,0,1011.1,9.0,0,2025,1,January,2,Thursday,9,False,Winter,No
2025-01-02 10:00:00,32.6,32.5,33,0.0,0,1010.7,9.5,0,2025,1,January,2,Thursday,10,False,Winter,No
2025-01-02 11:00:00,32.0,31.8,33,0.0,0,1010.6,9.4,0,2025,1,January,2,Thursday,11,False,Winter,No
2025-01-02 12:00:00,30.6,30.7,36,0.0,0,1010.9,8.2,0,2025,1,January,2,Thursday,12,False,Winter,No
2025-01-02 13:00:00,28.6,29.6,44,0.0,0,1011.5,4.9,0,2025,1,January,2,Thursday,13,False,Winter,No
2025-01-02 14:00:00,27.0,27.8,51,0.0,0,1012.3,8.1,0,2025,1,January,2,Thursday,14,False,Winter,No
2025-01-02 15:00:00,25.4,26.2,57,0.0,0,1012.9,9.3,0,2025,1,January,2,Thursday,15,False,Winter,No
2025-01-02 16:00:00,24.3,25.3,63,0.0,0,1013.3,9.0,0,2025,1,January,2,Thursday,16,False,Winter,No
2025-01-02 17:00:00,23.3,24.6,68,0.0,0,1013.6,7.8,0,2025,1,January,2,Thursday,17,False,Winter,No
2025-01-02 18:00:00,22.5,23.8,71,0.0,0,1013.4,7.4,0,2025,1,January,2,Thursday,18,False,Winter,No
2025-01-02 19:00:00,22.2,23.0,68,0.0,0,1013.3,7.9,0,2025,1,January,2,Thursday,19,False,Winter,No
2025-01-02 20:00:00,22.0,22.2,63,0.0,0,1012.7,9.7,0,2025,1,January,2,Thursday,20,False,Winter,No
2025-01-02 21:00:00,21.3,21.5,66,0.0,0,1012.3,9.6,0,2025,1,January,2,Thursday,21,False,Winter,No
2025-01-02 22:00:00,20.5,20.9,73,0.0,0,1012.1,9.3,0,2025,1,January,2,Thursday,22,False,Winter,No
2025-01-02 23:00:00,19.9,20.4,77,0.0,0,1012.0,9.4,0,2025,1,January,2,Thursday,23,False,Winter,No
2025-01-03 00:00:00,19.3,19.9,79,0.0,0,1012.1,8.4,0,2025,1,January,3,Friday,0,False,Winter,No
2025-01-03 01:00:00,19.0,19.4,77,0.0,1,1012.7,8.5,30,2025,1,January,3,Friday,1,False,Winter,No
2025-01-03 02:00:00,18.4,19.2,80,0.0,3,1013.5,6.0,95,2025,1,January,3,Friday,2,False,Winter,No
2025-01-03 03:00:00,19.8,20.4,73,0.0,1,1014.2,6.8,31,2025,1,January,3,Friday,3,False,Winter,No
2025-01-03 04:00:00,22.8,23.3,59,0.0,2,1014.8,5.9,74,2025,1,January,3,Friday,4,False,Winter,No
2025-01-03 05:00:00,25.7,26.0,47,0.0,3,1014.9,5.8,96,2025,1,January,3,Friday,5,False,Winter,No
2025-01-03 06:00:00,28.8,28.7,34,0.0,2,1014.0,5.8,66,2025,1,January,3,Friday,6,False,Winter,No
2025-01-03 07:00:00,31.2,31.4,27,0.0,2,1013.2,5.0,59,2025,1,January,3,Friday,7,False,Winter,No
2025-01-03 08:00:00,32.7,33.4,25,0.0,3,1011.9,2.7,98,2025,1,January,3,Friday,8,False,Winter,No
2025-01-03 09:00:00,33.4,33.9,24,0.0,2,1011.1,1.9,62,2025,1,January,3,Friday,9,False,Winter,No
2025-01-03 10:00:00,33.1,32.6,25,0.0,2,1010.5,4.6,66,2025,1,January,3,Friday,10,False,Winter,No
2025-01-03 11:00:00,32.2,31.9,29,0.0,1,1010.2,5.6,46,2025,1,January,3,Friday,11,False,Winter,No
2025-01-03 12:00:00,30.6,30.5,34,0.0,0,1010.4,6.6,1,2025,1,January,3,Friday,12,False,Winter,No
2025-01-03 13:00:00,27.9,28.7,47,0.0,0,1010.8,6.5,0,2025,1,January,3,Friday,13,False,Winter,No
2025-01-03 14:00:00,25.7,27.0,57,0.0,0,1011.5,6.7,1,2025,1,January,3,Friday,14,False,Winter,No
2025-01-03 15:00:00,24.4,25.4,62,0.0,0,1012.0,8.5,5,2025,1,January,3,Friday,15,False,Winter,No
2025-01-03 16:00:00,23.8,24.3,59,0.0,0,1012.2,8.3,8,2025,1,January,3,Friday,16,False,Winter,No
2025-01-03 17:00:00,23.0,23.2,59,0.0,0,1012.4,8.3,15,2025,1,January,3,Friday,17,False,Winter,No
2025-01-03 18:00:00,22.5,22.4,57,0.0,0,1011.9,8.5,13,2025,1,January,3,Friday,18,False,Winter,No
2025-01-03 19:00:00,22.1,21.6,56,0.0,0,1011.5,9.3,11,2025,1,January,3,Friday,19,False,Winter,No
2025-01-03 20:00:00,21.5,21.0,57,0.0,0,1011.1,9.0,0,2025,1,January,3,Friday,20,False,Winter,No
2025-01-03 21:00:00,20.9,20.7,61,0.0,0,1010.8,8.4,0,2025,1,January,3,Friday,21,False,Winter,No
2025-01-03 22:00:00,20.3,20.3,66,0.0,0,1010.3,7.9,0,2025,1,January,3,Friday,22,False,Winter,No
2025-01-03 23:00:00,19.6,19.9,72,0.0,0,1010.3,7.4,0,2025,1,January,3,Friday,23,False,Winter,No
2025-01-04 00:00:00,19.0,19.4,76,0.0,0,1010.5,7.8,0,2025,1,January,4,Saturday,0,True,Winter,No
2025-01-04 01:00:00,18.6,18.3,71,0.0,0,1011.1,9.0,0,2025,1,January,4,Saturday,1,True,Winter,No
2025-01-04 02:00:00,18.3,18.1,70,0.0,0,1011.9,7.6,0,2025,1,January,4,Saturday,2,True,Winter,No
2025-01-04 03:00:00,19.6,19.6,65,0.0,0,1012.7,5.8,0,2025,1,January,4,Saturday,3,True,Winter,No
2025-01-04 04:00:00,22.8,23.4,55,0.0,0,1013.4,2.7,0,2025,1,January,4,Saturday,4,True,Winter,No
2025-01-04 05:00:00,26.1,26.7,45,0.0,0,1013.5,2.7,0,2025,1,January,4,Saturday,5,True,Winter,No
2025-01-04 06:00:00,29.0,29.7,35,0.0,0,1012.9,2.8,0,2025,1,January,4,Saturday,6,True,Winter,No
2025-01-04 07:00:00,31.2,32.2,29,0.0,0,1011.6,2.4,0,2025,1,January,4,Saturday,7,True,Winter,No
2025-01-04 08:00:00,32.2,33.1,27,0.0,0,1010.3,2.7,0,2025,1,January,4,Saturday,8,True,Winter,No
2025-01-04 09:00:00,32.5,33.1,28,0.0,0,1009.2,4.1,0,2025,1,January,4,Saturday,9,True,Winter,No
2025-01-04 10:00:00,32.2,32.2,30,0.0,0,1008.5,4.7,0,2025,1,January,4,Saturday,10,True,Winter,No
2025-01-04 11:00:00,31.3,31.5,34,0.0,0,1008.3,5.4,0,2025,1,January,4,Saturday,11,True,Winter,No
2025-01-04 12:00:00,29.4,30.2,42,0.0,0,1008.7,6.2,0,2025,1,January,4,Saturday,12,True,Winter,No
2025-01-04 13:00:00,26.6,27.4,52,0.0,0,1009.4,7.7,0,2025,1,January,4,Saturday,13,True,Winter,No
2025-01-04 14:00:00,24.7,25.2,55,0.0,0,1010.3,7.6,0,2025,1,January,4,Saturday,14,True,Winter,No
2025-01-04 15:00:00,23.7,24.0,56,0.0,0,1011.0,7.7,0,2025,1,January,4,Saturday,15,True,Winter,No
2025-01-04 16:00:00,23.1,23.3,57,0.0,0,1011.4,7.3,0,2025,1,January,4,Saturday,16,True,Winter,No
2025-01-04 17:00:00,22.3,22.5,61,0.0,0,1011.7,8.6,0,2025,1,January,4,Saturday,17,True,Winter,No
2025-01-04 18:00:00,22.0,22.4,64,0.0,0,1011.2,8.3,0,2025,1,January,4,Saturday,18,True,Winter,No
2025-01-04 19:00:00,21.1,21.5,68,0.0,0,1010.7,8.8,0,2025,1,January,4,Saturday,19,True,Winter,No
2025-01-04 20:00:00,19.9,20.1,72,0.0,0,1010.4,8.5,1,2025,1,January,4,Saturday,20,True,Winter,No
2025-01-04 21:00:00,19.1,19.1,73,0.0,0,1010.2,9.1,5,2025,1,January,4,Saturday,21,True,Winter,No
2025-01-04 22:00:00,18.7,18.8,76,0.0,3,1010.0,8.9,100,2025,1,January,4,Saturday,22,True,Winter,No
2025-01-04 23:00:00,19.1,19.2,74,0.0,0,1010.0,8.8,9,2025,1,January,4,Saturday,23,True,Winter,No
2025-01-05 00:00:00,18.5,18.5,77,0.0,2,1010.3,9.2,68,2025,1,January,5,Sunday,0,True,Winter,No
2025-01-05 01:00:00,18.2,18.3,80,0.0,0,1011.0,9.5,0,2025,1,January,5,Sunday,1,True,Winter,No
2025-01-05 02:00:00,17.8,17.8,80,0.0,2,1011.7,9.7,75,2025,1,January,5,Sunday,2,True,Winter,No
2025-01-05 03:00:00,19.0,19.1,73,0.0,0,1012.4,7.9,11,2025,1,January,5,Sunday,3,True,Winter,No
2025-01-05 04:00:00,21.5,21.4,60,0.0,0,1013.1,7.6,9,2025,1,January,5,Sunday,4,True,Winter,No
2025-01-05 05:00:00,24.3,24.1,51,0.0,0,1013.1,8.6,3,2025,1,January,5,Sunday,5,True,Winter,No
2025-01-05 06:00:00,26.7,26.7,44,0.0,2,1012.4,9.2,70,2025,1,January,5,Sunday,6,True,Winter,No
2025-01-05 07:00:00,27.8,27.7,41,0.0,1,1011.4,9.0,23,2025,1,January,5,Sunday,7,True,Winter,No
2025-01-05 08:00:00,29.1,29.8,38,0.0,1,1010.2,8.9,24,2025,1,January,5,Sunday,8,True,Winter,No
2025-01-05 09:00:00,29.6,30.2,37,0.0,0,1009.2,8.0,3,2025,1,January,5,Sunday,9,True,Winter,No
2025-01-05 10:00:00,29.1,28.9,40,0.0,0,1008.8,10.3,0,2025,1,January,5,Sunday,10,True,Winter,No
2025-01-05 11:00:00,27.8,27.1,41,0.0,0,1008.9,12.1,0,2025,1,January,5,Sunday,11,True,Winter,No
2025-01-05 12:00:00,26.3,25.4,41,0.0,0,1009.1,10.1,0,2025,1,January,5,Sunday,12,True,Winter,No
2025-01-05 13:00:00,25.1,24.1,44,0.0,0,1009.8,11.0,0,2025,1,January,5,Sunday,13,True,Winter,No
2025-01-05 14:00:00,24.3,23.5,46,0.0,0,1010.7,9.3,0,2025,1,January,5,Sunday,14,True,Winter,No
2025-01-05 15:00:00,23.7,23.0,48,0.0,0,1011.4,8.4,0,2025,1,January,5,Sunday,15,True,Winter,No
2025-01-05 16:00:00,23.0,22.1,50,0.0,0,1011.8,9.9,0,2025,1,January,5,Sunday,16,True,Winter,No
2025-01-05 17:00:00,22.2,21.4,53,0.0,0,1012.0,9.6,0,2025,1,January,5,Sunday,17,True,Winter,No
2025-01-05 18:00:00,21.2,20.5,56,0.0,0,1011.7,9.2,0,2025,1,January,5,Sunday,18,True,Winter,No
2025-01-05 19:00:00,20.4,19.7,60,0.0,0,1011.7,10.3,0,2025,1,January,5,Sunday,19,True,Winter,No
2025-01-05 20:00:00,19.7,18.8,63,0.0,0,1011.6,11.5,0,2025,1,January,5,Sunday,20,True,Winter,No
2025-01-05 21:00:00,19.1,17.7,61,0.0,0,1011.4,12.6,0,2025,1,January,5,Sunday,21,True,Winter,No
2025-01-05 22:00:00,18.6,16.8,59,0.0,0,1011.2,12.4,0,2025,1,January,5,Sunday,22,True,Winter,No
2025-01-05 23:00:00,18.1,16.1,57,0.0,0,1011.3,12.4,0,2025,1,January,5,Sunday,23,True,Winter,No
2025-01-06 00:00:00,17.5,15.4,57,0.0,0,1011.6,12.3,0,2025,1,January,6,Monday,0,False,Winter,No
2025-01-06 01:00:00,16.4,14.6,63,0.0,0,1012.3,10.8,0,2025,1,January,6,Monday,1,False,Winter,No
2025-01-06 02:00:00,15.7,13.9,65,0.0,0,1013.2,10.7,0,2025,1,January,6,Monday,2,False,Winter,No
2025-01-06 03:00:00,16.7,15.0,61,0.0,0,1013.9,10.0,0,2025,1,January,6,Monday,3,False,Winter,No
2025-01-06 04:00:00,19.1,17.3,49,0.0,0,1014.8,9.4,0,2025,1,January,6,Monday,4,False,Winter,No
2025-01-06 05:00:00,21.7,19.7,42,0.0,0,1014.9,9.5,0,2025,1,January,6,Monday,5,False,Winter,No
2025-01-06 06:00:00,24.0,22.6,37,0.0,0,1014.0,9.7,0,2025,1,January,6,Monday,6,False,Winter,No
2025-01-06 07:00:00,25.8,24.7,33,0.0,0,1013.0,11.2,0,2025,1,January,6,Monday,7,False,Winter,No
2025-01-06 08:00:00,26.8,25.4,30,0.0,0,1011.8,12.1,0,2025,1,January,6,Monday,8,False,Winter,No
2025-01-06 09:00:00,27.3,25.3,26,0.0,0,1011.0,11.7,0,2025,1,January,6,Monday,9,False,Winter,No
2025-01-06 10:00:00,27.2,24.5,25,0.0,0,1010.4,11.3,0,2025,1,January,6,Monday,10,False,Winter,No
2025-01-06 11:00:00,26.7,24.0,26,0.0,0,1010.3,10.5,0,2025,1,January,6,Monday,11,False,Winter,No
2025-01-06 12:00:00,25.4,23.1,30,0.0,0,1010.6,9.4,0,2025,1,January,6,Monday,12,False,Winter,No
2025-01-06 13:00:00,23.5,21.8,36,0.0,0,1011.0,7.4,0,2025,1,January,6,Monday,13,False,Winter,No
2025-01-06 14:00:00,22.2,20.4,41,0.0,0,1011.7,8.7,0,2025,1,January,6,Monday,14,False,Winter,No
2025-01-06 15:00:00,21.2,19.3,46,0.0,0,1012.6,11.5,0,2025,1,January,6,Monday,15,False,Winter,No
2025-01-06 16:00:00,20.5,18.6,50,0.0,0,1013.1,12.6,0,2025,1,January,6,Monday,16,False,Winter,No
2025-01-06 17:00:00,20.0,17.7,48,0.0,0,1013.4,13.0,0,2025,1,January,6,Monday,17,False,Winter,No
2025-01-06 18:00:00,19.3,17.0,47,0.0,0,1013.1,12.1,0,2025,1,January,6,Monday,18,False,Winter,No
2025-01-06 19:00:00,18.4,16.2,50,0.0,0,1013.1,11.4,0,2025,1,January,6,Monday,19,False,Winter,No
2025-01-06 20:00:00,17.6,15.2,52,0.0,0,1013.0,12.1,0,2025,1,January,6,Monday,20,False,Winter,No
2025-01-06 21:00:00,16.9,14.2,52,0.0,0,1012.7,12.6,0,2025,1,January,6,Monday,21,False,Winter,No
2025-01-06 22:00:00,16.2,13.5,53,0.0,0,1012.5,12.5,0,2025,1,January,6,Monday,22,False,Winter,No
2025-01-06 23:00:00,15.9,13.3,55,0.0,0,1012.3,12.6,0,2025,1,January,6,Monday,23,False,Winter,No
2025-01-07 00:00:00,15.7,13.3,60,0.0,0,1012.6,12.8,0,2025,1,January,7,Tuesday,0,False,Winter,No
2025-01-07 01:00:00,15.9,13.7,66,0.0,0,1013.4,14.3,0,2025,1,January,7,Tuesday,1,False,Winter,No
2025-01-07 02:00:00,16.3,14.2,68,0.0,0,1014.2,15.2,0,2025,1,January,7,Tuesday,2,False,Winter,No
2025-01-07 03:00:00,17.9,16.2,64,0.0,0,1015.3,13.7,0,2025,1,January,7,Tuesday,3,False,Winter,No
2025-01-07 04:00:00,20.4,18.7,56,0.0,0,1015.8,13.6,0,2025,1,January,7,Tuesday,4,False,Winter,No
2025-01-07 05:00:00,22.8,21.3,49,0.0,0,1015.7,13.0,0,2025,1,January,7,Tuesday,5,False,Winter,No
2025-01-07 06:00:00,25.1,24.0,42,0.0,0,1014.9,12.5,0,2025,1,January,7,Tuesday,6,False,Winter,No
2025-01-07 07:00:00,26.8,25.9,36,0.0,0,1013.5,13.2,0,2025,1,January,7,Tuesday,7,False,Winter,No
2025-01-07 08:00:00,27.8,26.8,33,0.0,0,1012.0,13.9,0,2025,1,January,7,Tuesday,8,False,Winter,No
2025-01-07 09:00:00,28.2,26.7,32,0.0,0,1011.0,14.6,0,2025,1,January,7,Tuesday,9,False,Winter,No
2025-01-07 10:00:00,28.1,25.9,32,0.0,0,1010.3,14.8,0,2025,1,January,7,Tuesday,10,False,Winter,No
2025-01-07 11:00:00,27.3,25.0,33,0.0,0,1010.1,14.8,0,2025,1,January,7,Tuesday,11,False,Winter,No
2025-01-07 12:00:00,26.0,23.7,34,0.0,0,1010.5,14.0,0,2025,1,January,7,Tuesday,12,False,Winter,No
2025-01-07 13:00:00,23.8,21.6,39,0.0,0,1011.1,13.8,0,2025,1,January,7,Tuesday,13,False,Winter,No
2025-01-07 14:00:00,22.8,20.2,40,0.0,0,1011.9,14.2,0,2025,1,January,7,Tuesday,14,False,Winter,No
2025-01-07 15:00:00,21.8,19.4,42,0.0,0,1012.6,13.7,0,2025,1,January,7,Tuesday,15,False,Winter,No
2025-01-07 16:00:00,20.5,18.2,48,0.0,0,1013.0,14.0,0,2025,1,January,7,Tuesday,16,False,Winter,No
2025-01-07 17:00:00,19.5,17.4,53,0.0,0,1013.2,13.9,0,2025,1,January,7,Tuesday,17,False,Winter,No
2025-01-07 18:00:00,18.7,16.8,55,0.0,0,1012.9,12.1,0,2025,1,January,7,Tuesday,18,False,Winter,No
2025-01-07 19:00:00,17.9,16.1,58,0.0,0,1012.7,11.4,0,2025,1,January,7,Tuesday,19,False,Winter,No
2025-01-07 20:00:00,17.1,15.3,62,0.0,0,1012.2,11.1,0,2025,1,January,7,Tuesday,20,False,Winter,No
2025-01-07 21:00:00,16.3,14.6,64,0.0,0,1011.6,10.7,0,2025,1,January,7,Tuesday,21,False,Winter,No
2025-01-07 22:00:00,15.8,14.0,66,0.0,0,1011.2,11.2,0,2025,1,January,7,Tuesday,22,False,Winter,No
2025-01-07 23:00:00,15.5,13.6,67,0.0,0,1011.0,11.6,0,2025,1,January,7,Tuesday,23,False,Winter,No
2025-01-08 00:00:00,15.4,13.4,67,0.0,0,1011.1,12.3,0,2025,1,January,8,Wednesday,0,False,Winter,No
2025-01-08 01:00:00,14.6,12.5,67,0.0,0,1011.9,11.9,0,2025,1,January,8,Wednesday,1,False,Winter,No
2025-01-08 02:00:00,14.4,12.4,70,0.0,0,1012.9,12.0,0,2025,1,January,8,Wednesday,2,False,Winter,No
2025-01-08 03:00:00,16.0,14.0,66,0.0,0,1014.0,13.1,1,2025,1,January,8,Wednesday,3,False,Winter,No
2025-01-08 04:00:00,19.0,17.2,56,0.0,1,1014.7,12.1,40,2025,1,January,8,Wednesday,4,False,Winter,No
2025-01-08 05:00:00,21.8,20.3,49,0.0,1,1014.7,11.7,28,2025,1,January,8,Wednesday,5,False,Winter,No
2025-01-08 06:00:00,24.7,23.8,42,0.0,0,1013.9,10.9,10,2025,1,January,8,Wednesday,6,False,Winter,No
2025-01-08 07:00:00,26.8,26.3,37,0.0,0,1012.6,10.8,14,2025,1,January,8,Wednesday,7,False,Winter,No
2025-01-08 08:00:00,28.2,28.0,33,0.0,2,1011.2,9.7,60,2025,1,January,8,Wednesday,8,False,Winter,No
2025-01-08 09:00:00,29.2,28.8,31,0.0,2,1010.4,8.5,71,2025,1,January,8,Wednesday,9,False,Winter,No
2025-01-08 10:00:00,29.6,28.6,30,0.0,1,1009.8,7.2,44,2025,1,January,8,Wednesday,10,False,Winter,No
2025-01-08 11:00:00,29.3,28.1,30,0.0,0,1009.5,7.4,5,2025,1,January,8,Wednesday,11,False,Winter,No
2025-01-08 12:00:00,28.1,27.0,32,0.0,0,1009.8,7.7,0,2025,1,January,8,Wednesday,12,False,Winter,No
2025-01-08 13:00:00,25.7,24.3,37,0.0,0,1010.2,8.8,0,2025,1,January,8,Wednesday,13,False,Winter,No
2025-01-08 14:00:00,23.3,21.7,44,0.0,0,1010.9,12.0,0,2025,1,January,8,Wednesday,14,False,Winter,No
2025-01-08 15:00:00,21.7,20.3,50,0.0,0,1011.6,11.3,0,2025,1,January,8,Wednesday,15,False,Winter,No
2025-01-08 16:00:00,20.9,19.5,51,0.0,0,1011.9,10.8,0,2025,1,January,8,Wednesday,16,False,Winter,No
2025-01-08 17:00:00,20.2,18.7,53,0.0,0,1012.0,10.7,2,2025,1,January,8,Wednesday,17,False,Winter,No
2025-01-08 18:00:00,19.5,18.0,55,0.0,0,1011.8,10.1,6,2025,1,January,8,Wednesday,18,False,Winter,No
2025-01-08 19:00:00,18.7,17.4,58,0.0,0,1011.6,9.9,5,2025,1,January,8,Wednesday,19,False,Winter,No
2025-01-08 20:00:00,18.1,16.8,62,0.0,0,1011.1,10.3,5,2025,1,January,8,Wednesday,20,False,Winter,No
2025-01-08 21:00:00,17.9,16.5,64,0.0,0,1010.6,11.0,18,2025,1,January,8,Wednesday,21,False,Winter,No
2025-01-08 22:00:00,17.6,16.5,68,0.0,1,1010.3,10.7,31,2025,1,January,8,Wednesday,22,False,Winter,No
2025-01-08 23:00:00,17.5,16.5,69,0.0,0,1010.3,10.6,18,2025,1,January,8,Wednesday,23,False,Winter,No
2025-01-09 00:00:00,17.2,16.2,70,0.0,1,1010.7,9.8,26,2025,1,January,9,Thursday,0,False,Winter,No
2025-01-09 01:00:00,16.6,15.7,72,0.0,1,1011.8,9.5,22,2025,1,January,9,Thursday,1,False,Winter,No
2025-01-09 02:00:00,16.4,15.4,71,0.0,0,1012.5,9.0,13,2025,1,January,9,Thursday,2,False,Winter,No
2025-01-09 03:00:00,18.0,16.9,63,0.0,0,1013.2,9.0,14,2025,1,January,9,Thursday,3,False,Winter,No
2025-01-09 04:00:00,21.2,20.3,51,0.0,0,1013.7,7.4,19,2025,1,January,9,Thursday,4,False,Winter,No
2025-01-09 05:00:00,24.5,23.4,42,0.0,0,1013.8,8.5,9,2025,1,January,9,Thursday,5,False,Winter,No
2025-01-09 06:00:00,27.2,26.3,34,0.0,0,1012.9,9.2,6,2025,1,January,9,Thursday,6,False,Winter,No
2025-01-09 07:00:00,29.2,29.1,31,0.0,0,1011.6,7.6,8,2025,1,January,9,Thursday,7,False,Winter,No
2025-01-09 08:00:00,30.7,30.7,28,0.0,1,1010.4,7.1,34,2025,1,January,9,Thursday,8,False,Winter,No
2025-01-09 09:00:00,31.5,31.2,26,0.0,0,1009.4,6.6,8,2025,1,January,9,Thursday,9,False,Winter,No
2025-01-09 10:00:00,31.5,30.9,26,0.0,0,1009.0,3.4,7,2025,1,January,9,Thursday,10,False,Winter,No
2025-01-09 11:00:00,30.7,30.0,27,0.0,0,1009.0,3.8,3,2025,1,January,9,Thursday,11,False,Winter,No
2025-01-09 12:00:00,29.0,28.2,32,0.0,0,1009.5,6.5,5,2025,1,January,9,Thursday,12,False,Winter,No
2025-01-09 13:00:00,26.1,26.1,46,0.0,0,1010.3,7.9,0,2025,1,January,9,Thursday,13,False,Winter,No
2025-01-09 14:00:00,24.2,24.0,52,0.0,0,1011.1,9.4,0,2025,1,January,9,Thursday,14,False,Winter,No
2025-01-09 15:00:00,23.5,22.9,52,0.0,0,1012.1,10.4,0,2025,1,January,9,Thursday,15,False,Winter,No
2025-01-09 16:00:00,22.9,22.1,52,0.0,0,1012.9,10.1,0,2025,1,January,9,Thursday,16,False,Winter,No
2025-01-09 17:00:00,22.4,21.7,51,0.0,0,1013.2,8.2,0,2025,1,January,9,Thursday,17,False,Winter,No
2025-01-09 18:00:00,21.8,20.8,52,0.0,0,1012.8,9.7,0,2025,1,January,9,Thursday,18,False,Winter,No
2025-01-09 19:00:00,21.2,20.2,55,0.0,0,1012.3,10.1,1,2025,1,January,9,Thursday,19,False,Winter,No
2025-01-09 20:00:00,20.5,19.6,60,0.0,0,1011.8,10.5,0,2025,1,January,9,Thursday,20,False,Winter,No
2025-01-09 21:00:00,20.0,19.2,61,0.0,0,1011.3,10.6,0,2025,1,January,9,Thursday,21,False,Winter,No
2025-01-09 22:00:00,19.8,18.9,61,0.0,0,1011.1,10.4,0,2025,1,January,9,Thursday,22,False,Winter,No
2025-01-09 23:00:00,19.7,18.6,60,0.0,0,1011.0,11.0,5,2025,1,January,9,Thursday,23,False,Winter,No
